Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P9459,F881,United,DEN,ORD,2023-10-03 21:50:45,161,Delayed,1402,244.23,19,Female,High,Emergency,Economy,1,Gold,Desk,7.556603749,19,92,0,0,Aisle,17
P9460,F288,JetBlue,SFO,SFO,2024-01-13 14:34:01,154,On-time,1737,412.3,51,Male,Low,Family,Economy,1,Silver,Desk,6.788788614,3,110,0,0,Aisle,11
P9461,F949,Southwest,ORD,LAX,2024-07-12 10:23:36,162,On-time,1306,360.14,26,Female,Low,Family,Economy,0,Silver,Airport Kiosk,7.479321308,13,7,1,0,Aisle,51
P9462,F761,American Airlines,SFO,SFO,2024-11-26 18:07:16,206,On-time,884,399.01,42,Male,Medium,Emergency,Economy,3,Platinum,Mobile App,7.083014416,4,102,0,0,Window,117
P9463,F1410,United,JFK,DEN,2024-03-24 01:50:45,41,On-time,790,403.59,63,Male,High,Leisure,Economy,2,Platinum,Mobile App,7.272718358,1,117,1,0,Window,93
P9464,F833,United,SFO,SEA,2025-01-08 16:28:05,207,Delayed,1535,296.42,75,Female,Low,Business,Economy,1,,Mobile App,8.88708999,3,57,0,0,Middle,116
P9465,F1348,American Airlines,SEA,ORD,2024-08-20 00:53:46,223,On-time,1475,226.49,50,Male,Low,Business,Economy,1,,Online,6.430682638,3,6,0,0,Middle,50
P9466,F804,Delta,SEA,DFW,2024-07-15 07:57:21,188,On-time,1575,363.29,28,Male,Medium,Emergency,Business,1,Gold,Online,8.539398516,14,47,0,1,Aisle,103
P9467,F1388,Southwest,DEN,SEA,2024-03-19 01:07:45,202,On-time,1036,243.32,61,Male,Medium,Emergency,Economy,2,Silver,Online,7.715178568,16,112,0,0,Window,70
P9468,F1811,JetBlue,DFW,DEN,2023-10-04 01:11:35,89,Delayed,1091,351.06,61,Male,Low,Business,Premium Economy,1,,Desk,8.986976237,5,60,0,0,Aisle,95
P9469,F1173,American Airlines,SFO,LAX,2024-02-11 08:50:00,173,Delayed,1340,332.8,35,Female,High,Business,Economy,2,,Online,7.495000502,8,99,0,1,Middle,47
P9470,F74,Southwest,DFW,ATL,2023-08-07 03:21:50,201,On-time,511,436.35,69,Female,Medium,Family,Economy,0,,Airport Kiosk,6.1964098,20,87,0,1,Middle,18
P9471,F28,United,JFK,SFO,2023-11-01 10:11:21,85,On-time,1109,333.98,57,Female,Low,Leisure,Economy,2,,Airport Kiosk,7.607165652,8,102,1,1,Window,5
P9472,F264,Delta,DEN,LAX,2025-04-20 11:41:03,243,On-time,1498,328.39,38,Male,Medium,Leisure,Business,1,Gold,Mobile App,8.34880815,15,42,0,0,Middle,83
P9473,F651,Delta,JFK,ATL,2023-10-26 02:17:52,118,On-time,1821,222.55,44,Female,Low,Family,Economy,1,Silver,Desk,6.492897803,5,111,0,0,Aisle,26
P9474,F928,JetBlue,ORD,SEA,2025-04-02 18:57:06,339,Delayed,1029,186.47,48,Male,High,Emergency,Economy,0,Silver,Online,8.045770223,6,53,0,0,Window,52
P9475,F494,JetBlue,SEA,ATL,2024-06-06 11:08:23,81,On-time,1317,346.84,42,Male,High,Family,Premium Economy,0,Platinum,Airport Kiosk,8.165336394,8,30,0,0,Aisle,106
P9476,F428,United,ORD,JFK,2024-12-01 21:03:50,19,On-time,1681,293.06,30,Female,Medium,Family,Economy,0,Gold,Online,8.206490211,10,32,0,0,Middle,100
P9477,F202,Southwest,DEN,DFW,2024-02-02 10:26:32,188,On-time,1371,218.85,75,Male,Low,Business,Premium Economy,1,,Desk,7.387702633,10,118,0,0,Window,47
P9478,F1730,Delta,ORD,LAX,2023-09-12 19:36:43,293,On-time,1263,500.49,51,Female,High,Emergency,Economy,0,,Desk,6.899902096,2,7,0,0,Window,6
P9479,F876,JetBlue,SEA,SFO,2024-07-24 19:20:35,210,On-time,785,253,32,Male,Medium,Emergency,Premium Economy,1,Gold,Mobile App,8.393099393,5,115,0,0,Middle,58
P9480,F144,United,JFK,DEN,2024-08-19 14:41:05,200,Delayed,1378,316.67,37,Male,Medium,Business,Business,1,Silver,Mobile App,8.809178232,11,70,0,0,Aisle,68
P9481,F12,American Airlines,LAX,SFO,2024-02-02 10:25:55,261,On-time,1119,299.24,28,Male,Low,Business,Economy,1,Silver,Mobile App,6.422807853,3,5,0,0,Window,10
P9482,F1650,American Airlines,ATL,ATL,2024-05-18 13:16:03,174,Delayed,914,362.01,57,Male,High,Business,Economy,0,,Airport Kiosk,7.346936356,7,68,0,0,Middle,14
P9483,F76,United,JFK,SFO,2023-07-29 03:43:37,174,On-time,1892,352.04,79,Female,Medium,Leisure,Economy,0,,Airport Kiosk,6.858397276,14,38,0,0,Middle,63
P9484,F1788,Southwest,ATL,DEN,2025-03-02 00:19:08,173,On-time,1103,380.84,68,Female,High,Leisure,Economy,1,,Mobile App,6.731561558,1,35,0,0,Window,2
P9485,F1428,American Airlines,LAX,DFW,2023-11-21 07:01:38,187,Delayed,1496,472.93,52,Female,Low,Emergency,Economy,1,Silver,Online,6.454598043,3,84,0,0,Middle,68
P9486,F985,American Airlines,LAX,LAX,2024-07-16 15:53:20,186,On-time,1345,245.25,43,Male,Medium,Emergency,Economy,1,,Mobile App,6.616301576,7,83,0,0,Aisle,22
P9487,F1085,American Airlines,ATL,SFO,2024-08-30 10:36:40,206,Delayed,1086,324.46,22,Male,Low,Family,First,3,,Desk,8.083475372,6,99,0,0,Window,52
P9488,F1818,Southwest,JFK,JFK,2024-01-07 10:02:19,194,On-time,1281,277.14,56,Female,Medium,Business,First,0,Silver,Airport Kiosk,8.502256359,13,76,0,0,Window,36
P9489,F1401,JetBlue,JFK,ORD,2024-08-29 16:02:10,188,On-time,1452,394.84,78,Female,High,Family,Premium Economy,0,,Online,7.664796771,4,117,0,0,Aisle,8
P9490,F1988,American Airlines,SFO,LAX,2023-08-14 18:16:27,194,On-time,956,284.82,51,Male,Medium,Emergency,Economy,1,,Mobile App,7.471769991,26,54,0,0,Aisle,14
P9491,F314,American Airlines,JFK,DEN,2024-08-24 16:03:54,131,On-time,573,326.22,25,Female,Medium,Business,Business,1,,Airport Kiosk,8.247911016,5,65,0,0,Aisle,2
P9492,F1338,United,JFK,DFW,2023-10-17 23:31:45,145,Delayed,1609,330.56,27,Male,Medium,Business,Business,1,Platinum,Desk,7.921774615,2,39,0,0,Middle,92
P9493,F1566,Southwest,DEN,SFO,2024-08-25 05:13:14,249,On-time,798,356.58,27,Male,Medium,Family,Premium Economy,1,,Online,8.363277921,9,115,0,0,Window,69
P9494,F558,United,DEN,ATL,2024-11-25 23:37:41,262,On-time,912,269.98,63,Male,Low,Family,Economy,4,,Desk,7.153017673,10,5,0,0,Middle,16
P9495,F344,American Airlines,ORD,ORD,2024-09-15 09:45:31,107,On-time,1448,184.55,45,Female,High,Leisure,Business,1,Silver,Desk,8.172408883,2,75,1,0,Aisle,25
P9496,F960,American Airlines,ORD,JFK,2023-06-25 12:33:06,195,On-time,719,471.98,64,Male,High,Emergency,Economy,2,Silver,Airport Kiosk,6.874410473,3,70,0,0,Window,20
P9497,F501,United,ORD,ATL,2024-08-20 17:09:52,270,On-time,1183,197.37,24,Male,Medium,Emergency,Economy,0,Silver,Airport Kiosk,7.651317928,3,93,0,0,Aisle,71
P9498,F946,Southwest,ORD,DFW,2024-09-05 15:54:46,275,Delayed,614,410.84,59,Female,Medium,Family,Business,3,Silver,Mobile App,8.111226234,1,102,0,0,Window,20
P9499,F1631,United,LAX,SEA,2023-07-10 02:50:30,158,Delayed,935,465.5,21,Female,Medium,Leisure,First,1,Platinum,Desk,9.911680664,3,29,0,0,Window,120
P9500,F1939,American Airlines,DFW,JFK,2024-09-13 01:27:23,190,On-time,1089,92.57,73,Female,Medium,Business,Premium Economy,0,,Desk,7.910645306,0,59,0,1,Middle,10
P9501,F1074,Southwest,SFO,LAX,2025-03-31 07:33:04,176,On-time,725,320.56,21,Female,Low,Leisure,Economy,0,Silver,Desk,6.020488879,7,96,0,0,Middle,37
P9502,F25,JetBlue,JFK,LAX,2023-08-04 05:45:45,248,On-time,1400,495.31,37,Female,Low,Leisure,Economy,0,,Mobile App,6.183746105,58,11,0,0,Window,71
P9503,F511,United,ATL,JFK,2025-04-17 10:47:07,179,On-time,1004,292.77,40,Male,High,Emergency,Economy,3,,Mobile App,7.60457392,5,35,0,0,Aisle,105
P9504,F1408,United,LAX,JFK,2023-12-14 19:14:55,243,Cancelled,1950,242.05,29,Male,Medium,Family,Business,0,,Airport Kiosk,9.242073467,12,37,0,0,Aisle,87
P9505,F73,American Airlines,LAX,SEA,2023-06-06 08:27:03,116,On-time,1170,668.83,50,Male,High,Emergency,Premium Economy,0,,Airport Kiosk,7.741670332,1,95,0,1,Window,34
P9506,F103,JetBlue,SEA,LAX,2025-04-21 08:02:03,150,Cancelled,1384,253.02,74,Male,Medium,Emergency,Premium Economy,2,,Online,8.51632753,12,70,0,0,Window,118
P9507,F1177,JetBlue,LAX,SFO,2024-04-15 23:34:47,170,On-time,1139,319.89,22,Male,Low,Family,Economy,0,,Online,7.411117708,0,106,0,0,Aisle,13
P9508,F1627,Delta,LAX,LAX,2023-10-09 01:45:51,181,On-time,782,389.58,64,Female,Medium,Leisure,Premium Economy,0,Platinum,Desk,9.149108238,3,43,0,0,Window,118
P9509,F42,Delta,LAX,DEN,2025-04-07 18:11:29,246,On-time,1514,270.35,47,Male,High,Leisure,Economy,1,,Desk,6.534155081,29,66,0,0,Aisle,13
P9510,F945,American Airlines,LAX,JFK,2024-03-04 23:08:45,120,On-time,1260,353.32,73,Male,Medium,Emergency,Economy,0,,Airport Kiosk,6.237698339,1,111,0,0,Aisle,9
P9511,F1069,American Airlines,DFW,DEN,2024-12-29 08:03:52,177,On-time,1294,470.15,60,Male,Low,Business,Economy,0,,Mobile App,5.754088991,8,86,0,0,Window,11
P9512,F480,JetBlue,SEA,SFO,2024-01-14 02:06:22,166,On-time,1717,114.29,26,Female,Medium,Leisure,Economy,0,Silver,Desk,6.991377148,0,67,0,0,Aisle,37
P9513,F7,Southwest,SEA,ORD,2024-11-28 11:27:19,112,On-time,605,306.15,60,Female,Medium,Business,Business,2,Platinum,Mobile App,8.457677222,54,80,0,0,Middle,107
P9514,F1889,American Airlines,DFW,ORD,2024-11-28 10:26:59,169,Delayed,1320,483.48,65,Female,High,Leisure,Economy,0,,Airport Kiosk,7.541344927,22,39,0,1,Window,118
P9515,F1038,Southwest,SFO,ATL,2025-03-11 17:12:06,154,On-time,1179,280.83,74,Male,Medium,Emergency,Economy,2,Silver,Online,8.084478781,5,7,0,0,Aisle,109
P9516,F509,American Airlines,ATL,DFW,2023-07-09 21:59:57,239,On-time,1172,275.56,71,Female,Medium,Family,Premium Economy,2,Silver,Desk,7.16400756,5,116,0,1,Aisle,33
P9517,F1188,United,DEN,SFO,2024-03-20 14:20:37,259,On-time,1306,254.5,73,Male,Low,Family,Premium Economy,0,Platinum,Online,7.754732894,3,59,0,0,Middle,40
P9518,F1745,American Airlines,DEN,SEA,2024-03-11 23:14:06,86,Delayed,916,110.72,39,Female,Medium,Leisure,Economy,2,,Desk,5.757251242,7,103,0,0,Middle,9
P9519,F885,American Airlines,ORD,SFO,2023-12-10 08:54:21,241,On-time,1084,306,36,Female,Low,Leisure,Economy,1,Gold,Mobile App,7.580841189,1,22,0,0,Middle,16
P9520,F1203,American Airlines,DFW,ATL,2023-10-31 08:59:00,386,On-time,764,416.95,22,Female,Medium,Emergency,Premium Economy,0,Platinum,Airport Kiosk,7.495953245,1,111,0,0,Middle,16
P9521,F537,Delta,JFK,JFK,2025-03-30 16:34:35,114,On-time,1595,394.01,45,Male,High,Family,Economy,4,Gold,Mobile App,7.293834037,15,73,1,0,Aisle,66
P9522,F1842,JetBlue,LAX,SEA,2024-10-04 05:05:42,208,Delayed,1289,321.4,57,Female,Low,Leisure,Economy,0,,Desk,7.490852938,5,34,0,0,Middle,61
P9523,F404,JetBlue,JFK,DEN,2024-08-10 08:47:57,253,On-time,1234,314.7,56,Male,High,Emergency,Premium Economy,3,Silver,Desk,7.989747166,6,50,0,0,Window,94
P9524,F282,Southwest,ORD,SEA,2024-05-30 12:59:58,253,Delayed,1049,553.04,45,Female,Medium,Leisure,Economy,1,Silver,Desk,7.737462967,1,98,0,0,Aisle,114
P9525,F946,JetBlue,SEA,DEN,2024-09-09 23:45:09,223,On-time,1002,324.22,62,Male,Medium,Business,Economy,1,Silver,Mobile App,6.852667897,5,98,0,0,Aisle,0
P9526,F1590,American Airlines,SEA,SFO,2024-05-19 20:50:28,171,On-time,1706,179.5,78,Male,High,Leisure,First,0,,Desk,7.990957367,11,96,0,0,Window,11
P9527,F1056,American Airlines,SEA,SEA,2023-10-11 09:42:33,93,On-time,1128,341.79,45,Male,Medium,Family,Economy,0,,Desk,7.91844305,12,112,0,0,Window,102
P9528,F664,JetBlue,DFW,ORD,2025-01-14 01:32:16,255,Delayed,1439,431.47,54,Female,Low,Family,Economy,2,,Desk,6.481696866,12,99,0,0,Window,3
P9529,F1070,Southwest,LAX,DFW,2025-01-30 11:43:37,178,On-time,1342,258.82,24,Female,Low,Emergency,Premium Economy,0,,Online,7.210442239,5,18,0,0,Window,41
P9530,F1466,Delta,SFO,LAX,2024-11-11 16:33:10,275,On-time,1022,457.42,69,Male,Medium,Emergency,Economy,0,Silver,Desk,8.098835081,4,45,0,0,Middle,12
P9531,F63,JetBlue,LAX,LAX,2023-09-16 13:36:43,240,On-time,1410,291.74,33,Female,High,Business,Economy,0,Platinum,Mobile App,7.929209281,14,94,1,0,Window,97
P9532,F1094,JetBlue,DFW,DEN,2024-06-28 01:47:03,104,On-time,1342,435.34,18,Male,Medium,Business,Premium Economy,1,Platinum,Desk,8.45363872,6,73,0,0,Window,105
P9533,F1525,Southwest,DFW,SEA,2023-09-28 06:03:19,238,On-time,1230,301.73,70,Female,Medium,Family,Economy,0,Gold,Mobile App,7.58889873,3,24,0,0,Middle,84
P9534,F1916,Southwest,ATL,ORD,2023-08-05 21:43:40,140,On-time,1507,408.66,68,Male,Low,Emergency,Economy,0,,Desk,6.581215791,11,87,1,0,Aisle,85
P9535,F109,American Airlines,JFK,SEA,2023-12-02 09:35:42,166,On-time,1473,454.48,25,Male,Medium,Family,First,1,,Mobile App,8.778321695,0,29,0,0,Middle,120
P9536,F1369,American Airlines,ATL,SFO,2024-10-07 17:19:46,228,On-time,1506,277.17,53,Female,Low,Leisure,Economy,1,,Desk,5.585119648,7,89,0,0,Aisle,3
P9537,F1248,United,SEA,DFW,2024-12-01 08:23:35,82,On-time,1372,263.75,62,Male,Medium,Family,Economy,3,,Desk,7.865766632,5,45,0,1,Window,81
P9538,F375,Southwest,SEA,ORD,2024-10-13 04:43:36,84,On-time,1299,442.97,31,Female,Medium,Business,Premium Economy,1,,Desk,7.543122741,14,75,1,1,Aisle,68
P9539,F1701,JetBlue,SEA,LAX,2024-02-23 22:32:44,140,On-time,1155,323.4,65,Female,Medium,Family,Premium Economy,3,,Online,7.838278449,2,83,1,0,Middle,18
P9540,F606,United,ATL,SEA,2024-08-30 20:17:33,160,Delayed,1294,363.57,21,Male,Medium,Business,Economy,0,Platinum,Online,7.083240314,1,5,0,0,Middle,1
P9541,F1581,JetBlue,JFK,DEN,2023-07-23 02:31:06,189,On-time,1117,481.61,78,Male,Low,Business,Economy,0,,Mobile App,7.06594691,4,13,0,0,Aisle,11
P9542,F171,American Airlines,SFO,LAX,2023-08-26 23:31:07,201,On-time,749,323.91,54,Female,Medium,Leisure,Premium Economy,1,,Desk,7.539550159,5,71,0,0,Aisle,80
P9543,F346,American Airlines,ORD,SEA,2023-12-12 13:05:28,222,Cancelled,968,411.73,41,Female,High,Business,Premium Economy,1,Gold,Desk,8.119009168,1,74,0,1,Window,73
P9544,F1435,Southwest,DFW,DEN,2023-09-18 17:38:09,147,On-time,1113,344.85,64,Male,Low,Leisure,Premium Economy,1,,Online,8.699907156,1,83,0,0,Middle,97
P9545,F1661,American Airlines,SFO,ORD,2023-07-04 13:04:10,147,On-time,1396,379.12,49,Male,Medium,Family,Economy,0,,Airport Kiosk,6.612090708,4,70,0,0,Window,5
P9546,F253,Delta,ATL,JFK,2023-11-02 03:44:41,185,Delayed,1203,519.57,72,Male,Medium,Emergency,Economy,0,,Desk,5.814649719,1,19,0,0,Window,7
P9547,F145,American Airlines,DEN,JFK,2023-08-27 21:23:59,97,On-time,1329,196.11,49,Male,Medium,Leisure,Economy,0,,Mobile App,8.363895752,4,104,0,0,Middle,50
P9548,F381,United,ORD,JFK,2023-12-28 19:07:43,137,Delayed,1455,329.71,22,Male,Medium,Emergency,Economy,0,,Online,6.763725153,7,78,0,0,Middle,10
P9549,F1630,Delta,ORD,JFK,2023-07-19 08:12:33,237,On-time,1451,231.14,61,Female,Medium,Business,Economy,3,Silver,Desk,6.28220283,6,44,1,0,Aisle,62
P9550,F1450,JetBlue,DEN,JFK,2023-05-01 21:50:08,128,On-time,1269,395.12,38,Male,Medium,Emergency,Business,3,Silver,Online,9.735598125,3,52,0,0,Window,56
P9551,F358,United,ATL,ATL,2024-10-05 01:43:08,91,On-time,1092,502.8,24,Female,Medium,Business,Premium Economy,1,,Desk,7.287798414,18,102,1,0,Middle,11
P9552,F742,Southwest,LAX,LAX,2024-02-16 23:39:19,104,On-time,1136,250.68,42,Female,Low,Family,Premium Economy,1,,Mobile App,9.275866233,0,117,0,0,Window,72
P9553,F1984,United,SEA,LAX,2024-08-09 18:08:04,156,On-time,1482,536.29,77,Female,Medium,Leisure,Business,2,,Airport Kiosk,7.959060316,9,57,0,1,Window,1
P9554,F1359,Southwest,SEA,JFK,2023-11-17 01:17:12,169,On-time,1209,435.21,20,Male,Medium,Family,Economy,0,,Online,6.898307672,1,1,0,0,Aisle,7
P9555,F173,Southwest,SEA,DFW,2024-01-17 00:25:03,112,Cancelled,1588,54.43,59,Male,Low,Business,Economy,0,Silver,Airport Kiosk,6.969961707,19,2,1,0,Middle,10
P9556,F1434,JetBlue,JFK,LAX,2023-05-21 03:07:47,208,On-time,1285,296.69,66,Female,Low,Family,Business,1,,Desk,7.752652143,17,115,0,1,Middle,52
P9557,F1137,Delta,DEN,SEA,2025-01-07 05:48:30,300,On-time,893,426.97,61,Male,Medium,Family,Business,1,,Airport Kiosk,8.978199157,9,6,0,0,Aisle,99
P9558,F357,American Airlines,SFO,SFO,2024-11-03 09:29:06,237,On-time,1141,581.36,51,Female,Medium,Family,Economy,0,,Airport Kiosk,7.978572723,2,67,0,0,Middle,9
P9559,F367,American Airlines,SEA,JFK,2023-05-27 23:08:52,221,On-time,822,468.72,20,Female,Low,Emergency,Economy,1,,Airport Kiosk,7.525847634,10,41,0,0,Window,84
P9560,F85,JetBlue,DFW,ATL,2025-02-26 17:25:59,89,On-time,1751,346.1,19,Female,Medium,Family,Business,1,,Online,9.053159409,2,19,0,0,Window,83
P9561,F1438,Delta,DFW,SEA,2023-07-13 09:29:11,227,On-time,1351,247.06,37,Female,Medium,Business,Premium Economy,0,Platinum,Desk,8.090492085,6,100,0,0,Window,111
P9562,F922,American Airlines,ORD,SFO,2023-05-24 07:14:52,187,On-time,988,523.44,52,Male,Low,Leisure,Economy,1,Gold,Airport Kiosk,6.887811838,10,50,0,1,Aisle,7
P9563,F1778,American Airlines,JFK,ATL,2024-11-30 04:22:09,198,On-time,1371,391.69,26,Female,Medium,Family,Economy,1,,Airport Kiosk,8.688955256,7,70,0,0,Window,35
P9564,F1494,Southwest,ORD,LAX,2025-03-25 05:10:29,185,On-time,1510,373.55,27,Male,Medium,Emergency,Premium Economy,0,Silver,Desk,8.481675323,1,72,0,0,Window,92
P9565,F317,JetBlue,DEN,SFO,2024-06-09 01:44:16,227,On-time,1109,398.11,75,Female,Low,Emergency,First,1,Platinum,Online,10,9,38,0,0,Middle,105
P9566,F1953,American Airlines,ORD,SFO,2024-02-03 15:38:37,190,Cancelled,1508,447.47,64,Female,Low,Emergency,Economy,2,,Airport Kiosk,7.300147335,12,40,0,0,Window,75
P9567,F1998,Southwest,ORD,ORD,2024-07-27 07:01:10,257,On-time,1238,445.35,77,Female,High,Family,Economy,0,,Airport Kiosk,8.350893099,7,113,0,0,Window,13
P9568,F1807,Southwest,DEN,ORD,2023-07-02 07:49:09,144,On-time,893,489.58,43,Female,Medium,Leisure,Premium Economy,2,,Online,7.876747927,1,28,0,0,Window,111
P9569,F248,American Airlines,DEN,SFO,2024-10-10 19:27:16,268,Cancelled,1240,426.89,72,Male,Low,Business,Business,0,Gold,Desk,7.348920442,14,3,0,0,Aisle,53
P9570,F937,Southwest,JFK,DFW,2023-09-15 10:03:19,205,Delayed,1353,486.99,70,Male,Medium,Leisure,Business,2,,Desk,9.489442473,14,93,0,0,Aisle,113
P9571,F1419,American Airlines,JFK,DEN,2023-06-04 20:15:32,152,On-time,1795,307.33,35,Male,Medium,Emergency,Economy,2,Silver,Desk,7.718673491,7,23,0,0,Window,84
P9572,F56,American Airlines,SEA,JFK,2024-10-22 17:07:57,194,On-time,859,324.62,76,Male,High,Business,Economy,0,Silver,Online,7.705956293,10,116,0,0,Aisle,85
P9573,F827,JetBlue,DFW,JFK,2024-12-03 02:30:47,280,On-time,948,471.67,54,Male,Low,Business,Economy,0,Gold,Desk,7.737241354,24,12,0,1,Window,20
P9574,F601,Delta,SEA,SFO,2024-07-25 13:06:40,150,On-time,1177,230.92,39,Male,High,Family,First,0,,Desk,9.503730727,6,80,0,0,Window,107
P9575,F1627,JetBlue,LAX,ORD,2024-05-25 10:41:17,208,On-time,1447,413.93,28,Male,Low,Business,Economy,2,Silver,Mobile App,8.52374763,4,6,0,0,Aisle,49
P9576,F204,United,JFK,JFK,2025-02-12 10:17:10,156,On-time,1221,375.72,65,Male,Medium,Family,Business,0,,Desk,8.835377475,30,94,0,0,Middle,93
P9577,F1501,Southwest,LAX,SEA,2023-08-20 23:36:02,244,On-time,1184,132.91,22,Female,Medium,Emergency,Economy,1,Silver,Online,6.742289187,3,80,0,0,Middle,38
P9578,F1365,JetBlue,SEA,ORD,2024-01-22 15:53:59,247,On-time,1016,474.93,66,Male,High,Leisure,Premium Economy,0,,Airport Kiosk,6.255299923,2,70,0,0,Window,19
P9579,F329,Delta,SEA,DEN,2023-07-29 07:54:19,243,On-time,1733,397.88,52,Female,Low,Leisure,Economy,2,Silver,Airport Kiosk,7.766411181,9,103,0,0,Aisle,87
P9580,F934,JetBlue,SFO,ORD,2024-04-14 07:42:58,168,Delayed,1562,202.31,23,Male,Medium,Business,Business,1,,Online,7.616512464,6,55,0,0,Aisle,86
P9581,F1183,American Airlines,SFO,JFK,2024-11-24 15:40:28,99,On-time,1361,428.44,29,Male,High,Business,Economy,1,Platinum,Airport Kiosk,7.148561125,13,26,0,0,Aisle,6
P9582,F126,Southwest,ORD,ORD,2025-03-24 13:47:07,137,Delayed,1279,409.9,55,Male,High,Business,Business,0,,Airport Kiosk,8.622664555,10,44,0,0,Window,8
P9583,F547,American Airlines,JFK,SEA,2025-02-08 12:25:12,244,On-time,1144,294.6,45,Male,High,Family,Premium Economy,1,,Mobile App,7.465028783,5,37,0,0,Window,0
P9584,F1352,American Airlines,SFO,SFO,2023-05-25 16:18:48,162,Delayed,1128,397.39,58,Male,Medium,Emergency,Economy,0,Silver,Online,6.818754897,9,14,0,0,Middle,25
P9585,F1135,American Airlines,ATL,SEA,2023-06-28 10:28:29,233,Cancelled,1661,554.85,61,Female,Low,Family,Economy,1,Silver,Desk,7.818302907,5,111,1,0,Aisle,37
P9586,F1273,United,SFO,DFW,2024-12-10 00:51:29,130,On-time,1374,175.22,26,Male,Low,Business,Economy,0,Silver,Mobile App,7.163257386,32,1,0,0,Middle,37
P9587,F209,United,SFO,LAX,2023-07-06 12:52:39,167,Delayed,965,432.63,76,Male,Low,Business,Premium Economy,1,Silver,Online,9.111729309,17,114,0,0,Middle,117
P9588,F1544,United,SFO,DFW,2023-08-03 08:51:49,179,On-time,1176,330.92,25,Male,Medium,Family,Premium Economy,0,,Mobile App,7.431905111,28,56,0,1,Middle,60
P9589,F813,United,DFW,DFW,2023-08-13 19:50:04,223,Delayed,1322,458.25,34,Male,Low,Emergency,Business,1,,Airport Kiosk,6.342412144,48,54,0,0,Aisle,43
P9590,F221,United,ORD,DFW,2023-05-06 05:50:33,160,Delayed,2151,335.79,55,Male,Medium,Business,Business,0,,Desk,9.329915875,16,59,0,0,Middle,85
P9591,F831,American Airlines,SFO,DFW,2023-06-24 06:35:32,110,On-time,1221,369.02,23,Female,Medium,Business,Economy,0,,Desk,6.973006465,1,39,0,0,Middle,43
P9592,F1639,United,ORD,JFK,2023-07-15 08:51:53,154,On-time,1306,149.49,19,Male,Low,Business,Economy,0,Silver,Airport Kiosk,6.612179689,7,53,0,0,Middle,73
P9593,F822,Southwest,DFW,LAX,2023-07-10 00:40:02,193,On-time,1157,460.44,56,Male,Low,Emergency,Economy,1,Silver,Online,7.81528301,10,28,0,0,Aisle,118
P9594,F1056,American Airlines,ATL,LAX,2024-11-15 11:45:49,118,On-time,1697,330.78,31,Male,Low,Leisure,Business,2,Gold,Online,8.451474962,3,24,0,0,Middle,61
P9595,F1243,JetBlue,DEN,JFK,2024-06-23 22:06:43,67,Delayed,1322,379.15,47,Female,High,Emergency,Economy,3,,Mobile App,6.956990594,2,117,0,0,Aisle,5
P9596,F213,Delta,ATL,DFW,2023-06-06 12:44:09,185,On-time,1338,271.26,22,Female,Medium,Leisure,Economy,1,,Airport Kiosk,6.965983401,8,7,0,0,Aisle,16
P9597,F1796,American Airlines,DFW,SEA,2023-07-24 13:39:22,325,Cancelled,1141,344.14,61,Male,High,Business,Economy,2,Silver,Airport Kiosk,7.401374795,3,42,0,0,Aisle,50
P9598,F529,Delta,DEN,LAX,2025-01-02 05:31:30,226,On-time,991,194.7,68,Female,High,Emergency,Economy,0,,Desk,7.599806447,4,103,0,1,Window,113
P9599,F449,Southwest,JFK,ATL,2023-12-16 13:42:15,218,On-time,1373,370.95,53,Female,Medium,Leisure,First,2,,Online,8.289134395,24,12,0,0,Middle,37
P9600,F260,Southwest,LAX,SEA,2023-08-12 04:31:06,184,On-time,1270,278,74,Female,High,Family,Premium Economy,0,,Desk,7.841081207,11,87,0,0,Window,23
P9601,F498,Delta,ORD,SEA,2024-11-02 08:43:34,255,On-time,964,466.91,45,Male,Medium,Leisure,Economy,1,,Online,7.768056777,15,1,0,0,Aisle,50
P9602,F705,Southwest,JFK,LAX,2025-02-13 23:18:22,121,On-time,1261,219.91,46,Male,Medium,Emergency,Economy,0,Platinum,Online,7.786576605,5,105,0,0,Window,9
P9603,F1991,Delta,SEA,SEA,2024-12-04 19:29:05,70,On-time,852,238.74,78,Female,Low,Business,Economy,0,,Desk,7.902261437,11,88,0,1,Aisle,119
P9604,F544,United,SEA,JFK,2024-01-28 06:09:52,55,Delayed,1393,378.92,76,Male,High,Emergency,Premium Economy,1,,Mobile App,7.954413099,0,119,0,1,Aisle,71
P9605,F927,American Airlines,DEN,JFK,2025-02-17 22:02:57,168,On-time,917,404.85,24,Male,Medium,Family,First,1,,Airport Kiosk,9.798293848,5,52,0,0,Aisle,20
P9606,F925,United,SFO,DFW,2024-04-26 18:18:52,124,On-time,1577,347.29,45,Female,Low,Emergency,Economy,4,Gold,Desk,8.23790916,14,13,0,0,Middle,119
